DateTime,High,Open,Close,Low,Volume,MA7,RSI14
10/08/2015 00:00:00,257,244.69,242.57,241.32,282.91104815,251.89428571428571428571428571,35.72
11/08/2015 00:00:00,254.84,242.32,248.58,240.19,306.65196295,250.00571428571428571428571429,44.24
12/08/2015 00:00:00,248.45,248.24,243.44,241.56,488.55549093,247.91,39.43
13/08/2015 00:00:00,244.57,243.69,242.03,239.94,378.6446447,245.95428571428571428571428571,38.20
14/08/2015 00:00:00,244.91,241.95,241.14,238.19,196.8465,243.87571428571428571428571429,37.41
15/08/2015 00:00:00,244.64,243.21,241.44,241.03,247.42584,243.34857142857142857142857143,37.88
16/08/2015 00:00:00,242.85,241.31,236.99,234.39,136.42095858,242.31285714285714285714285714,33.84
17/08/2015 00:00:00,238.89,236.61,235.27,233.97,194.85626855,241.27,32.40
18/08/2015 00:00:00,237.4,235,231.53,230.38,297.13738065,238.83428571428571428571428571,29.47
19/08/2015 00:00:00,262.65,230.05,207.91,202.6,519.01135182,233.75857142857142857142857143,18.24
20/08/2015 00:00:00,216.92,207.93,209.75,207.93,677.02593565,229.14714285714285714285714286,20.78
21/08/2015 00:00:00,216.29,209.78,204.44,203.91,486.62254207,223.90428571428571428571428571,18.95
22/08/2015 00:00:00,206.7,204.76,203,196.15,354.76889375,218.41285714285714285714285714,18.48
23/08/2015 00:00:00,204.26,202.98,201.76,198.7,718.81126972,213.38,18.06
24/08/2015 00:00:00,202.64,201.64,186.98,185.27,954.63845179,206.48142857142857142857142857,13.99
25/08/2015 00:00:00,200.44,185.34,196.06,175.43,893.53187598,201.41428571428571428571428571,25.15
26/08/2015 00:00:00,203.65,196.57,199,193.51,864.21790805,200.14142857142857142857142857,28.39
27/08/2015 00:00:00,201.62,199.3,198.07,196.95,545.80639619,198.47285714285714285714285714,27.98
28/08/2015 00:00:00,210.29,197.43,207.74,194.53,760.42280177,198.94428571428571428571428571,38.05
29/08/2015 00:00:00,209.22,207.33,206.48,204.08,219.32169257,199.44142857142857142857142857,37.32
30/08/2015 00:00:00,208.52,206.89,203.15,202.8,199.59420174,199.64,35.38
31/08/2015 00:00:00,208.51,203.15,206.52,201.87,354.74924397,202.43142857142857142857142857,38.84
01/09/2015 00:00:00,208.23,206.8,204.21,202.96,1468.30678148,203.59571428571428571428571429,37.37
02/09/2015 00:00:00,206.73,204.23,205.52,203.16,359.32431344,204.52714285714285714285714286,38.79
03/09/2015 00:00:00,206.53,205.64,203.16,202.64,1348.49879539,205.25428571428571428571428571,37.15
04/09/2015 00:00:00,208.45,203.69,206.77,203.69,337.92531062,205.11571428571428571428571429,41.24
05/09/2015 00:00:00,212.54,207,211.22,205.98,277.30680079,205.79285714285714285714285714,45.91
06/09/2015 00:00:00,218.82,211.39,215.47,210.73,306.47981514,207.55285714285714285714285714,49.99
07/09/2015 00:00:00,217.41,215.95,215.23,214.09,506.38428127,208.79714285714285714285714286,49.76
08/09/2015 00:00:00,222.5,215.23,218.59,215.13,374.25592549,210.85142857142857142857142857,53.00
09/09/2015 00:00:00,219,218.42,213.66,213.64,355.75895428,212.01428571428571428571428571,48.10
10/09/2015 00:00:00,216,213.68,213.45,211.87,939.28070646,213.48428571428571428571428571,47.90
11/09/2015 00:00:00,216.08,213.51,215.49,213.11,633.49150897,214.73,50.10
12/09/2015 00:00:00,216.06,215.35,211.62,210.56,407.18902698,214.78714285714285714285714286,46.12
13/09/2015 00:00:00,211.73,211.73,206.51,205.52,224.68019137,213.50714285714285714285714286,41.43
14/09/2015 00:00:00,208.14,206.58,206.76,202.01,506.95966404,212.29714285714285714285714286,41.74
15/09/2015 00:00:00,207.87,206.74,206.45,204.29,514.03764593,210.56285714285714285714285714,41.44
16/09/2015 00:00:00,207.57,206.38,205.31,203.3,749.8785666,209.37,40.32
17/09/2015 00:00:00,207.87,205.6,204.85,203.78,301.04137763,208.14142857142857142857142857,39.84
18/09/2015 00:00:00,208.91,206.81,208.61,203.78,227.82013109,207.15857142857142857142857143,45.46
19/09/2015 00:00:00,208.91,208.7,207.79,206,219.89804077,206.61142857142857142857142857,44.48
20/09/2015 00:00:00,208.36,207.79,206.93,205.81,231.238352,206.67142857142857142857142857,43.43
21/09/2015 00:00:00,206.99,206.93,203.43,202.75,535.0888586,206.19571428571428571428571429,39.35
22/09/2015 00:00:00,208.07,203.47,206.61,201.28,1808.00301755,206.21857142857142857142857143,44.46
23/09/2015 00:00:00,208.21,207.04,206.06,205.88,521.16819876,206.32571428571428571428571429,43.77
24/09/2015 00:00:00,211.18,206.1,210.48,205.93,1204.63352647,207.13,50.39
25/09/2015 00:00:00,212.76,210.58,211.07,209.61,469.16450173,207.48142857142857142857142857,51.22
26/09/2015 00:00:00,211.2,211.06,210.25,209.48,240.41611787,207.83285714285714285714285714,49.97
27/09/2015 00:00:00,210.23,210,209.4,208.8,288.33349261,208.18571428571428571428571429,48.65
28/09/2015 00:00:00,215.19,209.43,214.7,209.05,1122.82988468,209.79571428571428571428571429,56.39
29/09/2015 00:00:00,215.71,214.7,212.06,210.6,1181.48995394,210.57428571428571428571428571,52.17
30/09/2015 00:00:00,213.46,211.94,212.31,210.59,414.11118708,211.46714285714285714285714286,52.54
01/10/2015 00:00:00,214.61,212.26,213.63,212.06,563.22894325,211.91714285714285714285714286,54.50
02/10/2015 00:00:00,213.85,213.63,212.87,211.2,393.98659488,212.17428571428571428571428571,53.14
03/10/2015 00:00:00,214.94,212.87,214.8,212.33,187.28783,212.82428571428571428571428571,56.13
04/10/2015 00:00:00,215.04,214.8,214.71,213.87,315.04059429,213.58285714285714285714285714,55.95
05/10/2015 00:00:00,214.95,214.72,214.71,212.73,561.3899358,213.58428571428571428571428571,55.95
06/10/2015 00:00:00,221.69,214.78,220.76,214.68,837.27100755,214.82714285714285714285714286,64.23
07/10/2015 00:00:00,221.76,220.88,218.29,217.64,594.4760678,215.68142857142857142857142857,59.33
08/10/2015 00:00:00,219.57,218.72,216.56,216.56,366.2924252,216.10,56.10
09/10/2015 00:00:00,217.84,217.26,217.07,215.49,219.6403541,216.70,56.84
10/10/2015 00:00:00,219.27,217.1,216.5,215.63,137.1432313,216.94285714285714285714285714,55.70
11/10/2015 00:00:00,219.82,216.5,219.8,216.02,139.31650647,217.67,60.62
12/10/2015 00:00:00,219.88,219.81,218.06,216.56,238.52709389,218.14857142857142857142857143,57.03
13/10/2015 00:00:00,220.92,218.05,220.92,217.11,193.32200571,218.17142857142857142857142857,61.11
14/10/2015 00:00:00,224.26,220.83,222.08,219.5,346.65458128,218.71285714285714285714285714,62.66
15/10/2015 00:00:00,225.38,222.07,224.26,221.49,333.80701679,219.81285714285714285714285714,65.45
16/10/2015 00:00:00,239.39,224.25,231.92,224.12,765.56124197,221.93428571428571428571428571,73.06
17/10/2015 00:00:00,243.49,232.65,238.7,231.67,1069.81724396,225.10571428571428571428571429,77.73
18/10/2015 00:00:00,240.53,239.14,233.98,228.78,510.88781661,227.13142857142857142857142857,68.79
19/10/2015 00:00:00,237.52,233.98,234.57,231.66,462.47599367,229.49,69.26
20/10/2015 00:00:00,238.7,234.57,237.54,233.49,138.17976221,231.86428571428571428571428571,71.61
21/10/2015 00:00:00,238.12,237.31,236.13,233.98,128.89839169,233.87142857142857142857142857,68.92
22/10/2015 00:00:00,247.12,236.26,246.82,236.26,226.64687166,237.09428571428571428571428571,76.22
24/10/2015 00:00:00,255.19,250.33,255.19,250.28,239.64621135,240.41857142857142857142857143,80.15
25/10/2015 00:00:00,266.51,255.19,258.74,251.16,521.74837128,243.28142857142857142857142857,81.54
26/10/2015 00:00:00,258.66,258.66,257.99,256.49,30.91350167,246.71142857142857142857142857,80.26
27/10/2015 00:00:00,267.95,258.62,266.53,258.62,289.11979964,251.27714285714285714285714286,83.45
28/10/2015 00:00:00,277.6,266.99,277.6,266.99,698.88957277,257.00,86.50
29/10/2015 00:00:00,292.33,278,288.02,278,211.79239105,264.41285714285714285714285714,88.62
30/10/2015 00:00:00,306.17,288.3,299.84,287.45,328.99796588,271.98714285714285714285714286,90.45
31/10/2015 00:00:00,303.6,301,286.5,281.71,7564.69042326,276.46,75.64
01/11/2015 00:00:00,299.99,286.48,299.99,279.7,56.73168094,282.35285714285714285714285714,79.33
02/11/2015 00:00:00,332.99,298.71,330,287.24,181.70388115,292.64,84.83
03/11/2015 00:00:00,378,329.98,368.52,328.23,504.43173276,307.21,88.91
04/11/2015 00:00:00,458.52,370,375.13,351,1653.10699236,321.14285714285714285714285714,89.43
05/11/2015 00:00:00,411.78,373,350,320,287.80375358,329.99714285714285714285714286,74.91
06/11/2015 00:00:00,367,357.3,351.83,328.48,140.80591386,337.42428571428571428571428571,75.23
07/11/2015 00:00:00,364.46,347.55,360.43,347.55,70.05735248,347.98571428571428571428571429,76.71
08/11/2015 00:00:00,361.47,359.46,346.47,343.01,56.82858619,354.62571428571428571428571429,69.45
09/11/2015 00:00:00,356.02,346.47,351.62,340,82.58607326,357.71428571428571428571428571,70.55
10/11/2015 00:00:00,354.88,352.03,314.72,303.2,145.38957888,350.02857142857142857142857143,55.13
11/11/2015 00:00:00,316.49,314.72,287.81,280,180.52248241,337.55428571428571428571428571,47.05
12/11/2015 00:00:00,313.35,288.65,311.92,288.65,877.82470202,332.11428571428571428571428571,53.61
13/11/2015 00:00:00,315.23,312.01,312.34,304.51,85.04134255,326.47285714285714285714285714,53.72
14/11/2015 00:00:00,313.95,313.66,310.93,306.93,95.67689174,319.40142857142857142857142857,53.27
15/11/2015 00:00:00,311.86,311.12,303.51,300,372.37650526,313.26428571428571428571428571,50.88
16/11/2015 00:00:00,312.43,301.51,310.03,297.01,85.20075042,307.32285714285714285714285714,52.88
17/11/2015 00:00:00,315.98,309.98,315.5,308.75,78.39754749,307.43428571428571428571428571,54.56
18/11/2015 00:00:00,315.99,312.27,315.4,310.34,8.00081878,311.37571428571428571428571429,54.52
19/11/2015 00:00:00,314.14,314.14,303,303,43.47298872,310.10142857142857142857142857,49.86
20/11/2015 00:00:00,303.46,303.03,301.24,292.5,48.05168364,308.51571428571428571428571429,49.22
21/11/2015 00:00:00,308.4,300.89,305.89,300.89,131.67866306,307.79571428571428571428571429,51.01
22/11/2015 00:00:00,306.44,305.98,303.23,302.02,25.69336349,307.75571428571428571428571429,49.93
23/11/2015 00:00:00,306.2,304.5,303.83,303.21,37.1247965,306.87,50.18
24/11/2015 00:00:00,304.14,303.8,300.91,300.9,41.47812107,304.78571428571428571428571429,48.86
25/11/2015 00:00:00,312,300.91,309.8,298.55,492.83327639,303.98571428571428571428571429,52.93
26/11/2015 00:00:00,346.54,309.98,333.5,309.91,265.21172851,308.34285714285714285714285714,61.67
27/11/2015 00:00:00,343.37,334.21,339.2,327.21,68.34605123,313.76571428571428571428571429,63.43
28/11/2015 00:00:00,336.85,335,336.08,331.76,10.46242073,318.07857142857142857142857143,61.76
29/11/2015 00:00:00,353.59,335.96,349.87,335.28,91.24258176,324.74142857142857142857142857,66.02
30/11/2015 00:00:00,360,354,355.16,348.45,29.49872426,332.07428571428571428571428571,67.51
01/12/2015 00:00:00,358.8,355.58,341,335.08,43.94315859,337.80142857142857142857142857,59.91
02/12/2015 00:00:00,339,339,334.7,329.22,158.17043935,341.35857142857142857142857143,56.85
03/12/2015 00:00:00,342,334.7,332.01,331.2,261.43240608,341.14571428571428571428571429,55.54
04/12/2015 00:00:00,333.8,332,332.03,326.01,287.15096353,340.12142857142857142857142857,55.55
05/12/2015 00:00:00,347,331.17,338.98,328.98,289.23475454,340.53571428571428571428571429,58.41
06/12/2015 00:00:00,359.01,338.98,354.49,338.98,175.80177949,341.19571428571428571428571429,63.99
07/12/2015 00:00:00,365,355.5,364,354.25,46.91539216,342.45857142857142857142857143,66.92
08/12/2015 00:00:00,380,363.99,376.85,360,144.6474675,347.58,70.42
09/12/2015 00:00:00,386.34,363.59,380.38,360,817.37484939,354.10571428571428571428571429,71.32
10/12/2015 00:00:00,383.31,378.76,380.35,373.09,340.30968755,361.01142857142857142857142857,71.30
11/12/2015 00:00:00,413.12,380.28,413.01,380.04,1326.54074326,372.58,78.35
12/12/2015 00:00:00,426.08,411,396.73,376.91,2656.63067888,380.83,69.22
13/12/2015 00:00:00,403.95,394.93,395.62,385,888.08430692,386.70571428571428571428571429,68.63
14/12/2015 00:00:00,409.16,394.91,405,392.94,2295.16420423,392.56285714285714285714285714,70.88
15/12/2015 00:00:00,425,403.8,424.29,403.8,1108.13850185,399.34,74.87
16/12/2015 00:00:00,424.79,424.25,416.26,404.16,987.35765767,404.46571428571428571428571429,70.54
17/12/2015 00:00:00,421.98,416.4,421.97,412.04,648.27093449,410.41142857142857142857142857,71.79
18/12/2015 00:00:00,429.89,421.89,427,418.49,620.77530187,412.41,72.88
19/12/2015 00:00:00,431.21,426.49,425.64,414.74,2471.79696085,416.54,72.07
20/12/2015 00:00:00,425.81,425.56,407.34,396.01,909.07198711,418.21428571428571428571428571,62.05
21/12/2015 00:00:00,409.68,406.19,399.17,391.66,1201.21946389,417.38142857142857142857142857,58.16
22/12/2015 00:00:00,405.67,400.03,397.15,395.5,499.77545943,413.50428571428571428571428571,57.21
23/12/2015 00:00:00,409.69,395.81,404.65,394,381.50790412,411.84571428571428571428571429,59.84
24/12/2015 00:00:00,420.37,406.38,416.13,405.53,406.12217645,411.01142857142857142857142857,63.54
25/12/2015 00:00:00,419,416.31,415.4,411.61,218.31188897,409.35428571428571428571428571,63.15
26/12/2015 00:00:00,416.6,416.32,381.73,372.57,1346.18493324,403.08142857142857142857142857,48.15
27/12/2015 00:00:00,392,381.54,387,376.44,789.28658807,400.17571428571428571428571429,50.15
28/12/2015 00:00:00,393.47,386.03,385.56,381.34,274.33459293,398.23142857142857142857142857,49.58
29/12/2015 00:00:00,398.05,385.53,398.05,382.51,456.916869,398.36,54.36
30/12/2015 00:00:00,399.3,398.05,392.22,386.49,352.23942951,396.58428571428571428571428571,51.89
31/12/2015 00:00:00,399.5,389.86,396.87,385.05,321.80640741,393.83285714285714285714285714,53.70
01/01/2016 00:00:00,403,397.5,401.7,394.84,255.7128479,391.87571428571428571428571429,55.56
02/01/2016 00:00:00,402.65,401.32,400.59,397.61,174.17812579,394.57,55.01
03/01/2016 00:00:00,400.88,400.59,397.16,392.39,197.69053136,396.02142857142857142857142857,53.26
04/01/2016 00:00:00,403,396.75,400.23,396.35,283.39790448,398.11714285714285714285714286,54.65
05/01/2016 00:00:00,404.77,400.86,403.2,399.85,504.93077057,398.85285714285714285714285714,56.02
06/01/2016 00:00:00,403.99,402.89,400.06,398.25,354.80115769,399.97285714285714285714285714,54.16
07/01/2016 00:00:00,422.01,400.24,419.63,398.85,799.62291118,403.22428571428571428571428571,62.50
08/01/2016 00:00:00,426,419.54,417.02,410.05,526.18323476,405.41285714285714285714285714,60.91
09/01/2016 00:00:00,417.66,417.02,412.99,411,254.84674423,407.18428571428571428571428571,58.43
10/01/2016 00:00:00,416.44,413.3,413.13,404.83,187.64207958,409.46571428571428571428571429,58.50
11/01/2016 00:00:00,416.08,413.44,414.75,407.05,280.26650643,411.54,59.27
12/01/2016 00:00:00,416.43,415.98,401.35,399.48,538.46611944,411.27571428571428571428571429,50.86
13/01/2016 00:00:00,405,401.35,398.03,392.3,751.73708238,410.98571428571428571428571429,49.01
14/01/2016 00:00:00,400.55,398.03,397.16,392.3,392.44287543,407.77571428571428571428571429,48.51
15/01/2016 00:00:00,411.98,396.38,328.57,328.57,2522.19448817,395.14,26.01
16/01/2016 00:00:00,356.64,327.82,355.52,306.84,1754.94776722,386.93,38.15
17/01/2016 00:00:00,357.29,355.61,347.54,347.52,602.45645842,377.56,36.25
18/01/2016 00:00:00,354.73,347.54,352.36,341.54,856.42279692,368.64714285714285714285714286,38.25
19/01/2016 00:00:00,355.3,352.71,344.36,340.66,769.95619126,360.50571428571428571428571429,36.22
20/01/2016 00:00:00,385.47,344.84,385.47,339.79,1398.38657074,358.71142857142857142857142857,50.69
21/01/2016 00:00:00,388.86,384.65,377.59,371.17,810.97568855,355.91571428571428571428571429,48.42
22/01/2016 00:00:00,379.92,376.17,355.19,347.22,702.88346408,359.71857142857142857142857143,42.59
23/01/2016 00:00:00,367.49,355.12,359.05,355.01,378.78836339,360.22285714285714285714285714,43.85
24/01/2016 00:00:00,378.62,359.2,374.22,358.22,289.67105333,364.03428571428571428571428571,48.60
25/01/2016 00:00:00,374.19,374.19,361.65,356.67,449.86514094,365.36142857142857142857142857,45.19
26/01/2016 00:00:00,367.48,361.69,361.48,357.32,450.66001593,367.80714285714285714285714286,45.14
27/01/2016 00:00:00,366.32,361.58,362.22,359.13,509.35540869,364.48571428571428571428571429,45.40
28/01/2016 00:00:00,363.24,362.44,348.04,344.12,865.41781856,360.26428571428571428571428571,41.33
29/01/2016 00:00:00,354.99,347.89,350.71,333.83,551.83908523,359.62428571428571428571428571,42.38
30/01/2016 00:00:00,355,350.65,350.31,347.34,279.01829627,358.37571428571428571428571429,42.26
31/01/2016 00:00:00,353.33,350.26,340.41,336.95,334.85044633,353.54571428571428571428571429,39.25
01/02/2016 00:00:00,349.44,340.85,341.28,332.49,466.35209307,350.63571428571428571428571429,39.66
02/02/2016 00:00:00,345.32,340.59,342.46,339,613.11017676,347.91857142857142857142857143,40.24
03/02/2016 00:00:00,342.87,341.79,332.26,330.35,494.17076527,343.63857142857142857142857143,36.92
04/02/2016 00:00:00,349.31,332.74,347.63,331.28,669.28720552,343.58,44.37
05/02/2016 00:00:00,349,346.17,344.26,336.93,554.63935125,342.65857142857142857142857143,43.17
06/02/2016 00:00:00,345.49,344.49,336.27,332.5,291.82220869,340.65285714285714285714285714,40.37
07/02/2016 00:00:00,342.48,337.09,337.63,334.47,175.07431562,340.25571428571428571428571429,41.07
08/02/2016 00:00:00,341.45,337.83,332.23,330.29,504.98449935,338.96285714285714285714285714,39.11
09/02/2016 00:00:00,334.35,332.26,330.8,328.27,650.36210248,337.29714285714285714285714286,38.58
10/02/2016 00:00:00,341,330.8,335.85,328.7,558.66202964,337.81,41.57
11/02/2016 00:00:00,336.82,335.85,334.97,327.03,642.40261563,336.00142857142857142857142857,41.19
12/02/2016 00:00:00,340.96,334.96,339.78,325.89,518.64799565,335.36142857142857142857142857,44.17
13/02/2016 00:00:00,350,339.79,347.2,338.6,350.58494033,336.92285714285714285714285714,48.50
14/02/2016 00:00:00,362.38,347.13,362.38,345,384.45617604,340.45857142857142857142857143,56.01
15/02/2016 00:00:00,364,361.64,356.49,353,495.85150639,343.92428571428571428571428571,52.79
16/02/2016 00:00:00,367.04,356.63,366.24,356.14,630.97965357,348.98714285714285714285714286,57.17
